protein	RNA	label
YPL184C	YOR229W	1
YPL184C	YOR247W	1
YPL184C	YOR248W	1
YPL184C	YOR267C	1
YPL184C	YOR292C	1
YPL184C	YOR303W	1
YPL184C	YOR342C	1
YPL184C	YOR344C	1
YPL184C	YOR347C	1
YPL184C	YOR352W	1
YPL184C	YOR356W	1
YPL184C	YOR360C	1
YPL184C	YOR371C	1
YPL184C	YOR372C	1
YPL184C	YOR383C	1
YPL184C	YOR390W	1
YPL184C	YPL001W	1
YPL184C	YPL011C	1
YPL184C	YPL013C	1
YPL184C	YPL047W	1
YPL184C	YPL057C	1
YPL184C	YPL076W	1
YPL184C	YPL135W	1
YPL184C	YPL154C	1
YPL184C	YPL159C	1
YPL184C	YPL179W	1
YPL184C	YPL184C	1
YPL184C	YPL189C-A	1
YPL184C	YPL190C	1
YPL184C	YPL206C	1
YPL184C	YPL226W	1
YPL184C	YPL246C	1
YPL184C	YPL256C	1
YPL184C	YPL265W	1
YPL184C	YPR053C	1
YPL184C	YPR065W	1
YPL184C	YPR119W	1
YPL184C	YPR149W	1
YPL184C	YPR156C	1
YPL184C	YPR160W	1
YPR149W	YCR037C	1
YPR149W	YDR528W	1
YPR149W	YOR390W	1
YPR149W	YPL279C	1
YLL011W	YMR013W-A	1
YOL066C	YBL078C	1
YOL066C	YDR079C-A	1
YPR042C	YAL031C	1
YPR042C	YAL036C	1
YPR042C	YBL003C	1
YPR042C	YBL069W	1
YPR042C	YBL070C	1
YPR042C	YBL085W	1
YPR042C	YBR002C	1
YPR042C	YBR005W	1
YPR042C	YBR054W	1
YPR042C	YBR060C	1
YPR042C	YCL024W	1
YPR042C	YCL044C	1
YPR042C	YCL051W	1
YPR042C	YCR021C	1
YPR042C	YCR024C-A	1
YPR042C	YCR061W	1
YPR042C	YDL005C	1
YPR042C	YDL020C	1
YPR042C	YDL035C	1
YPR042C	YDL129W	1
YPR042C	YDL167C	1
YPR042C	YDR033W	1
YPR042C	YDR076W	1
YPR042C	YDR077W	1
YPR042C	YDR096W	1
YPR042C	YDR221W	1
YPR042C	YDR222W	1
YPR042C	YDR225W	1
YPR042C	YDR246W	1
YPR042C	YDR259C	1
YPR042C	YDR276C	1
YPR042C	YDR485C	1
YPR042C	YDR540C	1
YPR042C	YEL007W	1
YPR042C	YEL017C-A	1
YPR042C	YEL040W	1
YPR042C	YER117W	1
YPR042C	YER145C	1
YPR042C	YFR040W	1
YPR042C	YGL008C	1
YPR042C	YGL035C	1
YPR042C	YGL044C	1
YPR042C	YGR027C	1
YPR042C	YGR086C	1
YPR042C	YGR108W	1
YPR042C	YGR138C	1
YPR042C	YGR139W	1
YPR042C	YGR172C	1
YPR042C	YHL036W	1
YPR042C	YHL045W	1
YPR042C	YHR045W	1
YPR042C	YHR046C	1
YPR042C	YHR053C	1
YPR042C	YHR055C	1
YPR042C	YHR061C	1
YPR042C	YHR146W	1
YPR042C	YIL013C	1
YPR042C	YIL069C	1
YPR042C	YIL119C	1
YPR042C	YJL056C	1
YPR042C	YJL155C	1
YPR042C	YJL159W	1
YPR042C	YJL181W	1
YPR042C	YJR022W	1
YPR042C	YJR023C	1
YPR042C	YJR024C	1
YPR042C	YJR104C	1
YPR042C	YJR137C	1
YPR042C	YJR147W	1
YPR042C	YKL002W	1
YPR042C	YKL013C	1
YPR042C	YKL029C	1
YPR042C	YKL030W	1
YPR042C	YKL051W	1
YPR042C	YKL062W	1
YPR042C	YKL067W	1
YPR042C	YKL069W	1
YPR042C	YKL091C	1
YPR042C	YKL106W	1
YPR042C	YKL109W	1
YPR042C	YKL144C	1
YPR042C	YKL186C	1
YPR042C	YKL209C	1
YPR042C	YLL028W	1
YPR042C	YLL043W	1
YPR042C	YLR006C	1
YPR042C	YLR019W	1
YPR042C	YLR022C	1
YPR042C	YLR034C	1
YPR042C	YLR066W	1
YPR042C	YLR098C	1
YPR042C	YLR131C	1
YPR042C	YLR219W	1
YPR042C	YLR264W	1
YPR042C	YLR278C	1
YPR042C	YLR286C	1
YPR042C	YLR297W	1
YPR042C	YLR333C	1
YPR042C	YLR399C	1
YPR042C	YLR455W	1
YPR042C	YML052W	1
YPR042C	YML053C	1
YPR042C	YML114C	1
YPR042C	YMR070W	1
YPR042C	YMR102C	1
YPR042C	YMR129W	1
YPR042C	YMR140W	1
YPR042C	YMR164C	1
YPR042C	YMR183C	1
YPR042C	YMR184W	1
YPR042C	YMR209C	1
YPR042C	YMR218C	1
YPR042C	YMR233W	1
YPR042C	YMR243C	1
YPR042C	YMR246W	1
YPR042C	YMR263W	1
YPR042C	YNL047C	1
YPR042C	YNL065W	1
YPR042C	YNL068C	1
YPR042C	YNL111C	1
YPR042C	YNL130C	1
YPR042C	YNL160W	1
YPR042C	YNL190W	1
YPR042C	YNL192W	1
YPR042C	YNL244C	1
YPR042C	YNL288W	1
YPR042C	YNL300W	1
YPR042C	YOL014W	1
YPR042C	YOL016C	1
YPR042C	YOL030W	1
YPR042C	YOL070C	1
YPR042C	YOL100W	1
YPR042C	YOL101C	1
YPR042C	YOL109W	1
YPR042C	YOL116W	1
YPR042C	YOL148C	1
YPR042C	YOR052C	1
YPR042C	YOR078W	1
YPR042C	YOR113W	1
YPR042C	YOR140W	1
YPR042C	YOR152C	1
YPR042C	YOR161C	1
YPR042C	YOR225W	1
YPR042C	YOR226C	1
YPR042C	YOR267C	1
YPR042C	YOR293W	1
YPR042C	YOR327C	1
YPR042C	YOR372C	1
YPR042C	YOR390W	1
YPR042C	YPL004C	1
YPR042C	YPL011C	1
YPR042C	YPL016W	1
YPR042C	YPL036W	1
YPR042C	YPL037C	1
YPR042C	YPL053C	1
YPR042C	YPL058C	1
YPR042C	YPL066W	1
YPR042C	YPL100W	1
YPR042C	YPL109C	1
YPR042C	YPL184C	1
YPR042C	YPL198W	1
YPR042C	YPL204W	1
YPR042C	YPL205C	1
YPR042C	YPL230W	1
YPR042C	YPL250C	1
YPR042C	YPL267W	1
YPR042C	YPL270W	1
YPR042C	YPL279C	1
YPR042C	YPR035W	1
YPR042C	YPR042C	1
YPR042C	YPR149W	1
YPR042C	YPR156C	1
YPR042C	YPR157W	1
YKL214C	YJR002W	1
YKL214C	YKL214C	1
YKL214C	YKR025W	1
YKL214C	YLR036C	1
YKL214C	YLR154W-F	1
YKL214C	YNL338W	1
YKL214C	YPL237W	1
YIR001C	YDL048C	1
YIR001C	YDL086W	1
YIR001C	YEL009C	1
YIR001C	YHL015W	1
YIR001C	YHL017W	1
YIR001C	YKL196C	1
YIR001C	YLR077W	1
YIR001C	YLR286C	1
YIR001C	YOL126C	1
YIR001C	YPL237W	1
YKL130C	YBR086C	1
YKL130C	YGR023W	1
YKL130C	YGR040W	1
YKL130C	YGR046W	1
YKL130C	YJL172W	1
YKL130C	YKL185W	1
YKL130C	YLL001W	1
YKL130C	YLL028W	1
YKL130C	YLR190W	1
YKL130C	YLR332W	1
YKL130C	YLR434C	1
YKL130C	YML072C	1
YKL130C	YMR171C	1
YKL130C	YMR202W	1
YKL130C	YMR296C	1
YKL130C	YNL087W	1
YKL130C	YNL103W	1
YKL130C	YNL283C	1
YKL130C	YNL327W	1
YKL130C	YOR247W	1
YKL130C	YPL084W	1
YKL130C	YPR119W	1
YBL032W	YAL028W	1
YBL032W	YAL034C	1
YBL032W	YAL040C	1
YBL032W	YAL041W	1
YBL032W	YAL053W	1
YBL032W	YAL063C	1
YBL032W	YAL064W-B	1
YBL032W	YAL065C	1
YBL032W	YAR019C	1
YBL032W	YAR047C	1
YBL032W	YAR050W	1
YBL032W	YAR062W	1
YBL032W	YAR066W	1
YBL032W	YBL032W	1
YBL032W	YBL047C	1
YBL032W	YBL051C	1
YBL032W	YBL054W	1
YBL032W	YBL081W	1
YBL032W	YBL113C	1
YBL032W	YBR004C	1
YBL032W	YBR007C	1
YBL032W	YBR016W	1
YBL032W	YBR019C	1
YBL032W	YBR029C	1
YBL032W	YBR033W	1
YBL032W	YBR048W	1
YBL032W	YBR071W	1
YBL032W	YBR081C	1
YBL032W	YBR082C	1
YBL032W	YBR083W	1
YBL032W	YBR107C	1
YBL032W	YBR112C	1
YBL032W	YBR113W	1
YBL032W	YBR135W	1
YBL032W	YBR157C	1
YBL032W	YBR162C	1
YBL032W	YBR203W	1
YBL032W	YBR212W	1
YBL032W	YBR214W	1
YBL032W	YBR225W	1
YBL032W	YBR230C	1
YBL032W	YBR232C	1
YBL032W	YBR233W	1
YBL032W	YBR238C	1
YBL032W	YBR239C	1
YBL032W	YBR289W	1
YBL032W	YCL031C	1
YBL032W	YCL037C	1
YBL032W	YCL044C	1
YBL032W	YCL068C	1
YBL032W	YCR008W	1
YBL032W	YCR022C	1
YBL032W	YCR030C	1
YBL032W	YCR033W	1
YBL032W	YCR067C	1
YBL032W	YCR089W	1
YBL032W	YCR105W	1
YBL032W	YDL005C	1
YBL032W	YDL012C	1
YBL032W	YDL025C	1
YBL032W	YDL026W	1
YBL032W	YDL037C	1
YBL032W	YDL039C	1
YBL032W	YDL048C	1
YBL032W	YDL054C	1
YBL032W	YDL088C	1
YBL032W	YDL106C	1
YBL032W	YDL127W	1
YBL032W	YDL140C	1
YBL032W	YDL160C	1
YBL032W	YDL189W	1
YBL032W	YDL195W	1
YBL032W	YDL197C	1
YBL032W	YDL210W	1
YBL032W	YDL211C	1
YBL032W	YDL223C	1
YBL032W	YDL224C	1
YBL032W	YDL232W	1
YBL032W	YDL235C	1
YBL032W	YDR006C	1
YBL032W	YDR025W	1
YBL032W	YDR033W	1
YBL032W	YDR055W	1
YBL032W	YDR069C	1
YBL032W	YDR072C	1
YBL032W	YDR073W	1
YBL032W	YDR076W	1
YBL032W	YDR077W	1
YBL032W	YDR091C	1
YBL032W	YDR096W	1
YBL032W	YDR099W	1
YBL032W	YDR103W	1
YBL032W	YDR134C	1
YBL032W	YDR145W	1
YBL032W	YDR151C	1
YBL032W	YDR156W	1
YBL032W	YDR157W	1
YBL032W	YDR158W	1
YBL032W	YDR159W	1
YBL032W	YDR169C	1
YBL032W	YDR171W	1
YBL032W	YDR184C	1
YBL032W	YDR207C	1
YBL032W	YDR208W	1
YBL032W	YDR227W	1
YBL032W	YDR228C	1
YBL032W	YDR233C	1
YBL032W	YDR259C	1
YBL032W	YDR293C	1
YBL032W	YDR309C	1
YBL032W	YDR310C	1
YBL032W	YDR383C	1
YBL032W	YDR409W	1
YBL032W	YDR420W	1
YBL032W	YDR425W	1
YBL032W	YDR426C	1
YBL032W	YDR432W	1
YBL032W	YDR472W	1
YBL032W	YDR492W	1
YBL032W	YDR504C	1
YBL032W	YDR505C	1
YBL032W	YDR508C	1
YBL032W	YDR522C	1
YBL032W	YDR528W	1
YBL032W	YEL007W	1
YBL032W	YEL009C	1
YBL032W	YEL017W	1
YBL032W	YEL036C	1
YBL032W	YEL040W	1
YBL032W	YEL043W	1
YBL032W	YEL046C	1
YBL032W	YEL074W	1
YBL032W	YEL076C-A	1
YBL032W	YER039C	1
YBL032W	YER040W	1
YBL032W	YER045C	1
YBL032W	YER054C	1
YBL032W	YER060W-A	1
YBL032W	YER070W	1
YBL032W	YER085C	1
YBL032W	YER086W	1
YBL032W	YER109C	1
YBL032W	YER111C	1
YBL032W	YER118C	1
YBL032W	YER144C	1
YBL032W	YER151C	1
YBL032W	YER154W	1
YBL032W	YER158C	1
YBL032W	YER163C	1
YBL032W	YER167W	1
YBL032W	YER179W	1
YBL032W	YER189W	1
YBL032W	YFL024C	1
YBL032W	YFL034C-B	1
YBL032W	YFR029W	1
YBL032W	YFR051C	1
YBL032W	YGL014W	1
YBL032W	YGL028C	1
YBL032W	YGL032C	1
YBL032W	YGL036W	1
YBL032W	YGL056C	1
YBL032W	YGL066W	1
YBL032W	YGL071W	1
YBL032W	YGL074C	1
YBL032W	YGL080W	1
YBL032W	YGL083W	1
YBL032W	YGL099W	1
YBL032W	YGL122C	1
YBL032W	YGL128C	1
YBL032W	YGL129C	1
YBL032W	YGL132W	1
YBL032W	YGL139W	1
YBL032W	YGL162W	1
YBL032W	YGL177W	1
YBL032W	YGL179C	1
YBL032W	YGL192W	1
YBL032W	YGL195W	1
YBL032W	YGL209W	1
YBL032W	YGL215W	1
YBL032W	YGL218W	1
YBL032W	YGL219C	1
YBL032W	YGL220W	1
YBL032W	YGL222C	1
YBL032W	YGL223C	1
YBL032W	YGL237C	1
YBL032W	YGR014W	1
YBL032W	YGR021W	1
YBL032W	YGR022C	1
YBL032W	YGR023W	1
YBL032W	YGR040W	1
YBL032W	YGR041W	1
YBL032W	YGR056W	1
YBL032W	YGR057C	1
YBL032W	YGR058W	1
YBL032W	YGR060W	1
YBL032W	YGR071C	1
YBL032W	YGR089W	1
YBL032W	YGR097W	1
YBL032W	YGR121C	1
YBL032W	YGR130C	1
YBL032W	YGR138C	1
YBL032W	YGR146C	1
YBL032W	YGR149W	1
YBL032W	YGR156W	1
YBL032W	YGR161C	1
YBL032W	YGR166W	1
YBL032W	YGR189C	1
YBL032W	YGR221C	1
YBL032W	YGR237C	1
YBL032W	YGR241C	1
YBL032W	YGR249W	1
YBL032W	YGR268C	1
YBL032W	YGR279C	1
YBL032W	YHL004W	1
YBL032W	YHL007C	1
YBL032W	YHL023C	1
YBL032W	YHL027W	1
YBL032W	YHL028W	1
YBL032W	YHL029C	1
YBL032W	YHL044W	1
YBL032W	YHL045W	1
YBL032W	YHL049C	1
YBL032W	YHR008C	1
YBL032W	YHR054C	1
YBL032W	YHR056C	1
YBL032W	YHR079C	1
YBL032W	YHR096C	1
YBL032W	YHR115C	1
YBL032W	YHR134W	1
YBL032W	YHR135C	1
YBL032W	YHR143W	1
YBL032W	YHR152W	1
YBL032W	YHR161C	1
YBL032W	YHR165C	1
YBL032W	YHR177W	1
YBL032W	YHR182W	1
YBL032W	YHR186C	1
YBL032W	YHR206W	1
YBL032W	YHR208W	1
YBL032W	YHR211W	1
YBL032W	YHR213W	1
YBL032W	YHR214W	1
YBL032W	YHR214W-A	1
YBL032W	YHR219W	1
YBL032W	YIL011W	1
YBL032W	YIL031W	1
YBL032W	YIL034C	1
YBL032W	YIL049W	1
YBL032W	YIL051C	1
YBL032W	YIL055C	1
YBL032W	YIL056W	1
YBL032W	YIL101C	1
YBL032W	YIL104C	1
YBL032W	YIL105C	1
YBL032W	YIL117C	1
YBL032W	YIL122W	1
YBL032W	YIL123W	1
YBL032W	YIL135C	1
YBL032W	YIL140W	1
YBL032W	YIL146C	1
YBL032W	YIL169C	1
YBL032W	YIL177C	1
YBL032W	YIR001C	1
YBL032W	YIR006C	1
YBL032W	YIR010W	1
YBL032W	YIR020C	1
YBL032W	YJL020C	1
YBL032W	YJL028W	1
YBL032W	YJL041W	1
YBL032W	YJL056C	1
YBL032W	YJL073W	1
YBL032W	YJL079C	1
YBL032W	YJL080C	1
YBL032W	YJL083W	1
YBL032W	YJL084C	1
YBL032W	YJL090C	1
YBL032W	YJL091C	1
YBL032W	YJL110C	1
YBL032W	YJL118W	1
YBL032W	YJL119C	1
YBL032W	YJL128C	1
YBL032W	YJL140W	1
YBL032W	YJL141C	1
YBL032W	YJL157C	1
YBL032W	YJL158C	1
YBL032W	YJL159W	1
YBL032W	YJL193W	1
YBL032W	YJL225C	1
YBL032W	YJR004C	1
YBL032W	YJR041C	1
YBL032W	YJR043C	1
YBL032W	YJR044C	1
YBL032W	YJR066W	1
YBL032W	YJR091C	1
YBL032W	YJR094C	1
YBL032W	YJR095W	1
YBL032W	YJR107W	1
YBL032W	YJR108W	1
YBL032W	YJR116W	1
YBL032W	YJR117W	1
YBL032W	YJR127C	1
YBL032W	YJR147W	1
YBL032W	YJR151C	1
YBL032W	YJR158W	1
YBL032W	YKL014C	1
YBL032W	YKL020C	1
YBL032W	YKL025C	1
YBL032W	YKL028W	1
YBL032W	YKL032C	1
YBL032W	YKL041W	1
YBL032W	YKL043W	1
YBL032W	YKL044W	1
YBL032W	YKL051W	1
YBL032W	YKL054C	1
YBL032W	YKL062W	1
YBL032W	YKL068W	1
YBL032W	YKL109W	1
YBL032W	YKL129C	1
YBL032W	YKL164C	1
YBL032W	YKL177W	1
YBL032W	YKL182W	1
YBL032W	YKL185W	1
YBL032W	YKL198C	1
YBL032W	YKL225W	1
YBL032W	YKR012C	1
YBL032W	YKR013W	1
YBL032W	YKR042W	1
YBL032W	YKR052C	1
YBL032W	YKR077W	1
YBL032W	YKR098C	1
YBL032W	YLL010C	1
YBL032W	YLL013C	1
YBL032W	YLL019C	1
YBL032W	YLL027W	1
YBL032W	YLL043W	1
YBL032W	YLL048C	1
YBL032W	YLL065W	1
YBL032W	YLL066C	1
YBL032W	YLL067C	1
YBL032W	YLR026C	1
YBL032W	YLR040C	1
YBL032W	YLR041W	1
YBL032W	YLR052W	1
YBL032W	YLR056W	1
YBL032W	YLR064W	1
YBL032W	YLR073C	1
YBL032W	YLR089C	1
YBL032W	YLR116W	1
YBL032W	YLR121C	1
YBL032W	YLR123C	1
YBL032W	YLR127C	1
YBL032W	YLR139C	1
YBL032W	YLR144C	1
YBL032W	YLR176C	1
YBL032W	YLR187W	1
YBL032W	YLR194C	1
YBL032W	YLR206W	1
YBL032W	YLR228C	1
YBL032W	YLR255C	1
YBL032W	YLR268W	1
YBL032W	YLR278C	1
YBL032W	YLR286C	1
YBL032W	YLR328W	1
YBL032W	YLR331C	1
YBL032W	YLR332W	1
YBL032W	YLR338W	1
YBL032W	YLR342W	1
YBL032W	YLR350W	1
YBL032W	YLR371W	1
YBL032W	YLR373C	1
YBL032W	YLR378C	1
YBL032W	YLR379W	1
YBL032W	YLR389C	1
YBL032W	YLR390W	1
YBL032W	YLR390W-A	1
YBL032W	YLR394W	1
YBL032W	YLR402W	1
YBL032W	YLR403W	1
YBL032W	YLR413W	1
YBL032W	YLR425W	1
YBL032W	YLR436C	1
YBL032W	YLR439W	1
YBL032W	YLR446W	1
YBL032W	YLR455W	1
YBL032W	YLR459W	1
YBL032W	YLR462W	1
YBL032W	YLR463C	1
YBL032W	YLR464W	1
YBL032W	YLR467W	1
YBL032W	YML006C	1
YBL032W	YML015C	1
YBL032W	YML025C	1
YBL032W	YML027W	1
YBL032W	YML053C	1
YBL032W	YML054C	1
YBL032W	YML058W	1
YBL032W	YML059C	1
YBL032W	YML066C	1
YBL032W	YML075C	1
YBL032W	YML083C	1
YBL032W	YML088W	1
YBL032W	YML090W	1
YBL032W	YML091C	1
YBL032W	YML092C	1
YBL032W	YML103C	1
YBL032W	YML107C	1
YBL032W	YML108W	1
YBL032W	YML109W	1
YBL032W	YML112W	1
YBL032W	YML113W	1
YBL032W	YML115C	1
YBL032W	YMR002W	1
YBL032W	YMR011W	1
YBL032W	YMR015C	1
YBL032W	YMR019W	1
YBL032W	YMR038C	1
YBL032W	YMR039C	1
YBL032W	YMR040W	1
YBL032W	YMR047C	1
YBL032W	YMR052C-A	1
YBL032W	YMR058W	1
YBL032W	YMR070W	1
YBL032W	YMR073C	1
YBL032W	YMR075W	1
YBL032W	YMR124W	1
YBL032W	YMR129W	1
YBL032W	YMR134W	1
YBL032W	YMR136W	1
YBL032W	YMR164C	1
YBL032W	YMR181C	1
YBL032W	YMR182C	1
YBL032W	YMR192W	1
YBL032W	YMR195W	1
YBL032W	YMR201C	1
YBL032W	YMR203W	1
YBL032W	YMR215W	1
YBL032W	YMR242C	1
YBL032W	YMR255W	1
YBL032W	YMR273C	1
YBL032W	YMR274C	1
YBL032W	YMR276W	1
YBL032W	YMR291W	1
YBL032W	YMR296C	1
YBL032W	YMR304C-A	1
YBL032W	YMR305C	1
YBL032W	YMR312W	1
YBL032W	YMR316C-B	1
YBL032W	YMR317W	1
YBL032W	YMR319C	1
YBL032W	YNL008C	1
YBL032W	YNL020C	1
YBL032W	YNL027W	1
YBL032W	YNL036W	1
YBL032W	YNL042W	1
YBL032W	YNL047C	1
YBL032W	YNL053W	1
YBL032W	YNL054W	1
YBL032W	YNL057W	1
YBL032W	YNL058C	1
YBL032W	YNL066W	1
YBL032W	YNL068C	1
YBL032W	YNL074C	1
YBL032W	YNL081C	1
YBL032W	YNL091W	1
YBL032W	YNL101W	1
YBL032W	YNL103W	1
YBL032W	YNL116W	1
YBL032W	YNL122C	1
YBL032W	YNL124W	1
YBL032W	YNL145W	1
YBL032W	YNL152W	1
YBL032W	YNL154C	1
YBL032W	YNL158W	1
YBL032W	YNL160W	1
YBL032W	YNL161W	1
YBL032W	YNL167C	1
YBL032W	YNL176C	1
YBL032W	YNL183C	1
YBL032W	YNL186W	1
YBL032W	YNL190W	1
YBL032W	YNL197C	1
YBL032W	YNL230C	1
YBL032W	YNL238W	1
YBL032W	YNL250W	1
YBL032W	YNL251C	1
YBL032W	YNL278W	1
YBL032W	YNL283C	1
YBL032W	YNL288W	1
YBL032W	YNL298W	1
YBL032W	YNL300W	1
YBL032W	YNL309W	1
YBL032W	YNL311C	1
YBL032W	YNL321W	1
YBL032W	YNL322C	1
YBL032W	YNL327W	1
YBL032W	YNL337W	1
YBL032W	YNL339C	1
YBL032W	YNR005C	1
YBL032W	YNR006W	1
YBL032W	YNR009W	1
YBL032W	YNR010W	1
YBL032W	YNR014W	1
YBL032W	YNR030W	1
YBL032W	YNR031C	1
YBL032W	YNR038W	1
YBL032W	YNR039C	1
YBL032W	YNR044W	1
YBL032W	YNR046W	1
YBL032W	YNR052C	1
YBL032W	YNR067C	1
YBL032W	YNR072W	1
YBL032W	YNR077C	1
YBL032W	YOL007C	1
YBL032W	YOL019W	1
YBL032W	YOL030W	1
YBL032W	YOL036W	1
YBL032W	YOL037C	1
YBL032W	YOL050C	1
YBL032W	YOL051W	1
YBL032W	YOL060C	1
YBL032W	YOL099C	1
YBL032W	YOL105C	1
YBL032W	YOL135C	1
YBL032W	YOL136C	1
YBL032W	YOL153C	1
YBL032W	YOL155C	1
YBL032W	YOR002W	1
YBL032W	YOR008C	1
YBL032W	YOR009W	1
YBL032W	YOR014W	1
YBL032W	YOR015W	1
YBL032W	YOR022C	1
YBL032W	YOR023C	1
YBL032W	YOR028C	1
YBL032W	YOR052C	1
YBL032W	YOR053W	1
YBL032W	YOR054C	1
YBL032W	YOR066W	1
YBL032W	YOR070C	1
YBL032W	YOR081C	1
YBL032W	YOR085W	1
YBL032W	YOR107W	1
YBL032W	YOR113W	1
YBL032W	YOR134W	1
YBL032W	YOR140W	1
YBL032W	YOR149C	1
YBL032W	YOR178C	1
YBL032W	YOR181W	1
YBL032W	YOR188W	1
YBL032W	YOR190W	1
YBL032W	YOR198C	1
YBL032W	YOR219C	1
YBL032W	YOR227W	1
YBL032W	YOR231W	1
YBL032W	YOR247W	1
YBL032W	YOR248W	1
YBL032W	YOR267C	1
YBL032W	YOR290C	1
YBL032W	YOR302W	1
YBL032W	YOR303W	1
YBL032W	YOR312C	1
YBL032W	YOR329C	1
YBL032W	YOR342C	1
YBL032W	YOR344C	1
YBL032W	YOR349W	1
YBL032W	YOR355W	1
YBL032W	YOR372C	1
YBL032W	YOR373W	1
YBL032W	YOR382W	1
YBL032W	YOR383C	1
YBL032W	YOR384W	1
YBL032W	YPL002C	1
YBL032W	YPL014W	1
YBL032W	YPL016W	1
YBL032W	YPL026C	1
YBL032W	YPL032C	1
YBL032W	YPL036W	1
YBL032W	YPL049C	1
YBL032W	YPL054W	1
YBL032W	YPL056C	1
YBL032W	YPL057C	1
YBL032W	YPL065W	1
YBL032W	YPL066W	1
YBL032W	YPL068C	1
YBL032W	YPL075W	1
YBL032W	YPL076W	1
YBL032W	YPL085W	1
YBL032W	YPL089C	1
YBL032W	YPL114W	1
YBL032W	YPL115C	1
YBL032W	YPL126W	1
YBL032W	YPL131W	1
YBL032W	YPL135W	1
YBL032W	YPL141C	1
YBL032W	YPL156C	1
YBL032W	YPL158C	1
YBL032W	YPL163C	1
YBL032W	YPL179W	1
YBL032W	YPL184C	1
YBL032W	YPL190C	1
YBL032W	YPL204W	1
YBL032W	YPL205C	1
YBL032W	YPL229W	1
YBL032W	YPL230W	1
YBL032W	YPL250C	1
YBL032W	YPL251W	1
YBL032W	YPL252C	1
YBL032W	YPL253C	1
YBL032W	YPL256C	1
YBL032W	YPL276W	1
YBL032W	YPR008W	1
YBL032W	YPR013C	1
YBL032W	YPR015C	1
YBL032W	YPR022C	1
YBL032W	YPR032W	1
YBL032W	YPR040W	1
YBL032W	YPR042C	1
YBL032W	YPR063C	1
YBL032W	YPR065W	1
YBL032W	YPR083W	1
YBL032W	YPR119W	1
YBL032W	YPR129W	1
YBL032W	YPR130C	1
YBL032W	YPR149W	1
YBL032W	YPR153W	1
YBL032W	YPR154W	1
YBL032W	YPR156C	1
YBL032W	YPR161C	1
YBL032W	YPR171W	1
YBL032W	YPR181C	1
YBL032W	YPR182W	1
YBL032W	YPR198W	1
YBL032W	YPR202W	1
YBL032W	YPR203W	1
YBL032W	YPR204W	1
YJL080C	YAL009W	1
YJL080C	YAL012W	1
YJL080C	YAL016W	1
YJL080C	YAL019W	1
YJL080C	YAL021C	1
YJL080C	YAL023C	1
YJL080C	YAL026C	1
YJL080C	YAL027W	1
YJL080C	YAL035W	1
YJL080C	YAL042W	1
YJL080C	YAL053W	1
YJL080C	YAL055W	1
YJL080C	YAR002W	1
YJL080C	YAR007C	1
YJL080C	YAR071W	1
YJL080C	YAR075W	1
YJL080C	YBL004W	1
YJL080C	YBL006C	1
YJL080C	YBL007C	1
YJL080C	YBL016W	1
YJL080C	YBL017C	1
YJL080C	YBL021C	1
YJL080C	YBL022C	1
YJL080C	YBL024W	1
YJL080C	YBL030C	1
YJL080C	YBL039C	1
YJL080C	YBL042C	1
YJL080C	YBL045C	1
YJL080C	YBL047C	1
YJL080C	YBL051C	1
YJL080C	YBL054W	1
YJL080C	YBL058W	1
YJL080C	YBL061C	1
YJL080C	YBL076C	1
YJL080C	YBL079W	1
YJL080C	YBL083C	1
YJL080C	YBL087C	1
YJL080C	YBL089W	1
YJL080C	YBL092W	1
YJL080C	YBL099W	1
YJL080C	YBL101W-A	1
YJL080C	YBR001C	1
YJL080C	YBR011C	1
YJL080C	YBR012C	1
YJL080C	YBR015C	1
YJL080C	YBR017C	1
YJL080C	YBR023C	1
YJL080C	YBR025C	1
YJL080C	YBR026C	1
YJL080C	YBR029C	1
YJL080C	YBR036C	1
YJL080C	YBR038W	1
YJL080C	YBR039W	1
YJL080C	YBR041W	1
YJL080C	YBR052C	1
YJL080C	YBR058C	1
YJL080C	YBR059C	1
YJL080C	YBR067C	1
YJL080C	YBR068C	1
YJL080C	YBR069C	1
YJL080C	YBR073W	1
YJL080C	YBR074W	1
YJL080C	YBR078W	1
YJL080C	YBR079C	1
YJL080C	YBR080C	1
YJL080C	YBR083W	1
YJL080C	YBR084W	1
YJL080C	YBR086C	1
YJL080C	YBR087W	1
YJL080C	YBR090C	1
YJL080C	YBR092C	1
YJL080C	YBR093C	1
YJL080C	YBR094W	1
YJL080C	YBR112C	1
YJL080C	YBR115C	1
YJL080C	YBR121C	1
YJL080C	YBR122C	1
YJL080C	YBR130C	1
YJL080C	YBR133C	1
YJL080C	YBR139W	1
YJL080C	YBR140C	1
YJL080C	YBR142W	1
YJL080C	YBR149W	1
YJL080C	YBR159W	1
YJL080C	YBR187W	1
YJL080C	YBR188C	1
YJL080C	YBR189W	1
YJL080C	YBR192W	1
YJL080C	YBR196C	1
YJL080C	YBR199W	1
YJL080C	YBR200W	1
YJL080C	YBR203W	1
YJL080C	YBR205W	1
YJL080C	YBR206W	1
YJL080C	YBR212W	1
YJL080C	YBR213W	1
YJL080C	YBR218C	1
YJL080C	YBR222C	1
YJL080C	YBR228W	1
YJL080C	YBR229C	1
YJL080C	YBR230C	1
YJL080C	YBR235W	1
YJL080C	YBR238C	1
YJL080C	YBR243C	1
YJL080C	YBR245C	1
YJL080C	YBR247C	1
